거래금액,거래유형,건축년도,년,동,등기일자,매도자,매수자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"23,500",중개거래,2007,2024,,,개인,개인,호암동,호암동수채,4,5,84.9289,충북 충주시,905,43130,5,,
"41,200",중개거래,2019,2024,,,개인,개인,호암동,호암힐데스하임,4,6,84.89,충북 충주시,1191,43130,6,,
"41,500",중개거래,2019,2024,,,개인,개인,호암동,우미린에듀시티,4,6,84.9672,충북 충주시,1052,43130,3,,
"32,000",중개거래,2019,2024,,,개인,개인,호암동,충주호암두진하트리움아파트,4,10,66.957,충북 충주시,1063,43130,20,,
"30,500",중개거래,2021,2024,,,개인,개인,호암동,힐스테이트호암,4,12,59.72,충북 충주시,1050,43130,21,,
"2,450",중개거래,1999,2024,,,개인,개인,용관동,더푸른리버뷰아파트,4,1,28.56,충북 충주시,172-5,43130,10,,
"3,300",중개거래,1999,2024,102,24.04.05,개인,개인,용관동,더푸른리버뷰아파트,4,3,28.56,충북 충주시,172-5,43130,8,,
"3,000",중개거래,1999,2024,101,24.04.08,법인,개인,용관동,더푸른리버뷰아파트,4,8,28.56,충북 충주시,172-5,43130,8,,
"2,300",중개거래,1999,2024,102,24.04.08,개인,개인,용관동,더푸른리버뷰아파트,4,8,28.56,충북 충주시,172-5,43130,10,,
"2,900",중개거래,1999,2024,,,법인,개인,용관동,더푸른리버뷰아파트,4,12,28.56,충북 충주시,172-5,43130,4,,
"2,000",중개거래,1999,2024,,,개인,개인,용관동,더푸른리버뷰아파트,4,13,28.56,충북 충주시,172-5,43130,4,,
"32,000",중개거래,2014,2024,102,24.04.01,개인,개인,봉방동,충주푸르지오,4,1,84.939,충북 충주시,1046,43130,16,,
"17,200",중개거래,1996,2024,,,개인,개인,칠금동,삼일,4,1,78.09,충북 충주시,626,43130,7,,
"10,000",중개거래,1996,2024,,,기타,개인,칠금동,부영아파트(2차),4,1,60,충북 충주시,1015,43130,1,,
"10,000",중개거래,1996,2024,,,개인,개인,칠금동,부영아파트(2차),4,1,60,충북 충주시,1015,43130,1,24.04.04,O
"10,500",중개거래,1996,2024,101,24.04.09,개인,개인,칠금동,부영(1차),4,2,50.49,충북 충주시,821,43130,4,,
"16,000",중개거래,1996,2024,,,개인,개인,칠금동,금능현대,4,4,59.985,충북 충주시,629,43130,13,,
"13,700",중개거래,1995,2024,,,개인,개인,칠금동,금능현대,4,8,59.985,충북 충주시,629,43130,4,,
"13,500",중개거래,1995,2024,,,개인,개인,칠금동,금능현대,4,8,59.985,충북 충주시,629,43130,8,,
"10,400",중개거래,1996,2024,,,개인,개인,칠금동,부영아파트(2차),4,10,50.49,충북 충주시,1015,43130,15,,
"20,800",중개거래,1997,2024,,,개인,개인,칠금동,코오롱동신,4,13,75.626,충북 충주시,825,43130,9,,
"14,300",중개거래,1991,2024,,,개인,개인,연수동,임광,4,4,84.28,충북 충주시,931,43130,9,,
"13,500",중개거래,1997,2024,,,개인,개인,연수동,"연수주공4차,5차",4,5,59.71,충북 충주시,686,43130,8,,
"7,050",중개거래,1997,2024,,,개인,개인,연수동,"연수주공4차,5차",4,6,39.69,충북 충주시,686,43130,15,,
"6,900",중개거래,1994,2024,301,24.04.08,법인,개인,연수동,연수주공3차,4,8,38.64,충북 충주시,1231,43130,3,,
"5,500",중개거래,1994,2024,,,법인,개인,연수동,연수주공3차,4,9,38.64,충북 충주시,1231,43130,2,,
"7,500",중개거래,1990,2024,,,개인,개인,연수동,연수주공1차,4,9,39.69,충북 충주시,1227,43130,5,,
"6,000",중개거래,1991,2024,102,24.04.11,개인,개인,연수동,두진1차,4,10,47.37,충북 충주시,700,43130,2,,
"17,000",중개거래,2017,2024,,,개인,개인,연수동,연수L팰리스2차,4,11,59.9298,충북 충주시,697-7,43130,8,24.04.16,O
"4,000",직거래,1995,2024,,,개인,개인,연수동,연수부강,4,11,42.11,,701-9,43130,10,,
"17,000",중개거래,2017,2024,,,개인,개인,연수동,연수L팰리스2차,4,11,59.9298,충북 충주시,697-7,43130,8,24.04.15,O
"6,700",중개거래,1991,2024,,,개인,개인,연수동,두진1차,4,12,47.37,충북 충주시,700,43130,3,,
"44,400",중개거래,2018,2024,,,개인,개인,연수동,충주센트럴푸르지오,4,12,84.9593,충북 충주시,1767,43130,24,,
"6,400",중개거래,1991,2024,,,개인,개인,연수동,세원,4,13,53.58,충북 충주시,930,43130,4,,
"6,400",중개거래,1994,2024,,,개인,개인,연수동,낙원,4,14,44.13,충북 충주시,464-3,43130,7,,
"5,500",중개거래,1995,2024,,,개인,개인,연수동,연수부강,4,15,42.11,충북 충주시,701-9,43130,8,,
"31,000",직거래,2006,2024,,,개인,개인,연수동,연수아이파크,4,15,84.99,,605,43130,15,,
"7,500",중개거래,1995,2024,,,개인,개인,목행동,삼진동산,4,1,59.94,충북 충주시,593-8,43130,9,,
"9,000",중개거래,1995,2024,,,개인,개인,목행동,새한,4,2,59.94,충북 충주시,508-35,43130,14,,
"10,400",중개거래,1995,2024,,,개인,개인,목행동,새한,4,4,59.94,충북 충주시,508-35,43130,10,,
"33,000",중개거래,2016,2024,,,개인,개인,안림동,충주2차푸르지오,4,6,74.9697,충북 충주시,1171,43130,8,,
"16,700",중개거래,1993,2024,,,개인,개인,문화동,럭키,4,2,84.93,충북 충주시,2260,43130,6,,
"24,000",중개거래,2003,2024,,,개인,개인,문화동,호수마을,4,2,84.98,충북 충주시,2305,43130,1,,
"19,000",중개거래,1993,2024,,,개인,개인,문화동,럭키,4,7,84.93,충북 충주시,2260,43130,15,,
"9,300",중개거래,1993,2024,,,개인,개인,금릉동,삼성푸른,4,8,49.14,충북 충주시,771,43130,10,,
"4,300",직거래,1989,2024,,,개인,개인,주덕읍 신양리,신양,4,11,53.38,,219-3,43130,5,,
"3,600",중개거래,1993,2024,,,개인,개인,주덕읍 신중리,주한,4,7,34.56,충북 충주시,69-1,43130,12,,
"3,300",중개거래,1993,2024,,,개인,개인,주덕읍 신중리,주한,4,7,34.56,충북 충주시,69-1,43130,15,,
"2,300",직거래,1997,2024,7,24.04.11,개인,개인,대소원면 대소리,"한영(7,8동)",4,10,28.89,,132-8,43130,1,,
"14,400",중개거래,2016,2024,,,법인,개인,대소원면 본리,충주지웰,4,2,59.0907,충북 충주시,642,43130,5,,
"14,000",직거래,2016,2024,106,24.04.03,개인,개인,대소원면 본리,충주지웰,4,2,59.0907,,642,43130,5,,
"16,450",중개거래,2016,2024,,,개인,개인,대소원면 본리,충주코아루퍼스트아파트,4,9,59.3554,충북 충주시,645,43130,11,,
"21,400",중개거래,2017,2024,,,개인,법인,중앙탑면 용전리,e편한세상충주,4,2,59.8841,충북 충주시,661,43130,7,,
"16,000",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,미진이지비아,4,2,59.9903,충북 충주시,656,43130,1,,
"20,300",중개거래,2017,2024,110동,24.04.08,개인,법인,중앙탑면 용전리,e편한세상충주,4,2,59.8527,충북 충주시,661,43130,7,,
"29,100",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,충주시티자이,4,3,84.9571,충북 충주시,721,43130,14,,
"36,350",중개거래,2023,2024,,,개인,개인,중앙탑면 용전리,포레나서충주,4,4,84.9513,충북 충주시,654,43130,6,,
"19,900",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,충주시티자이,4,10,59.9959,충북 충주시,721,43130,8,,
"29,300",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,e편한세상충주,4,10,84.9537,충북 충주시,661,43130,4,,
"27,700",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,e편한세상충주,4,11,84.9537,충북 충주시,661,43130,8,,
"16,500",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,미진이지비아,4,12,59.9903,충북 충주시,656,43130,5,,
"29,900",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,충주시티자이,4,13,84.9571,충북 충주시,721,43130,15,,
"24,000",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,미진이지비아,4,13,84.9807,충북 충주시,656,43130,10,,
"18,000",직거래,2017,2024,,,개인,개인,중앙탑면 용전리,미진이지비아,4,14,59.9941,,656,43130,10,,
"23,600",중개거래,2017,2024,,,개인,개인,중앙탑면 용전리,미진이지비아,4,15,84.9807,충북 충주시,656,43130,1,,
"15,300",중개거래,1992,2024,,,개인,개인,동현동,현대,4,6,84.93,충북 제천시,29-2,43150,5,,
"2,700",중개거래,1990,2024,,,개인,개인,동현동,세경,4,7,38.88,충북 제천시,63-1,43150,1,,
"3,270",중개거래,1990,2024,,,개인,개인,동현동,세경,4,16,38.25,충북 제천시,63-1,43150,5,,
"40,800",중개거래,2008,2024,,,개인,개인,하소동,현대힐스테이트,4,1,121.004,충북 제천시,156,43150,7,,
"10,500",중개거래,1995,2024,,,개인,개인,하소동,주공2,4,4,58.74,충북 제천시,353,43150,4,,
"16,750",중개거래,1996,2024,,,개인,개인,하소동,하소현대,4,5,84.42,충북 제천시,110,43150,4,,
"31,000",중개거래,2008,2024,,,개인,개인,하소동,현대힐스테이트,4,7,84.99,충북 제천시,156,43150,13,,
"7,900",중개거래,1989,2024,,,법인,개인,하소동,주공,4,11,46.68,충북 제천시,82,43150,5,,
"16,200",중개거래,2006,2024,,,개인,개인,신월동,부영사랑으로,4,6,84.8902,충북 제천시,1414,43150,2,,
"6,300",중개거래,1991,2024,,,개인,개인,청전동,청전2주공,4,2,40,충북 제천시,646,43150,2,,
"4,300",중개거래,1991,2024,103,24.04.11,개인,개인,청전동,비둘기,4,11,35.52,충북 제천시,639,43150,14,,
"4,800",중개거래,1991,2024,,,개인,개인,청전동,비둘기,4,15,35.52,충북 제천시,639,43150,12,,
"22,200",중개거래,2003,2024,,,개인,개인,모산동,로즈웰모산힐,4,1,84.905,충북 제천시,543-9,43150,12,,
"36,000",중개거래,2017,2024,,,개인,개인,고암동,고암오네뜨,4,2,84.9766,충북 제천시,1268,43150,13,,
"5,000",중개거래,1992,2024,,,개인,개인,고암동,홍인,4,3,58.83,충북 제천시,1169-7,43150,5,,
"7,270",중개거래,1997,2024,,,법인,개인,고암동,두진백로,4,4,45.6,충북 제천시,1101,43150,9,,
"35,500",중개거래,2009,2024,,,개인,개인,고암동,보미파란채,4,6,124.918,충북 제천시,1254,43150,7,,
"6,300",중개거래,1986,2024,108,24.04.08,개인,개인,고암동,고암주공1,4,6,38.52,충북 제천시,1250,43150,3,,
"12,200",중개거래,1997,2024,,,개인,개인,고암동,두진백로,4,8,59.84,충북 제천시,1101,43150,12,,
"8,000",중개거래,1988,2024,,,개인,개인,고암동,부강,4,9,58.928,충북 제천시,1163-1,43150,3,,
"4,350",직거래,2000,2024,,,개인,개인,고암동,고암두진4차,4,9,33,,1142,43150,8,,
"6,500",중개거래,1986,2024,,,개인,개인,고암동,고암주공1,4,10,47.25,충북 제천시,1250,43150,2,,
"4,000",중개거래,2000,2024,,,개인,개인,고암동,고암두진4차,4,13,33,충북 제천시,1142,43150,13,,
"9,700",중개거래,1999,2024,,,법인,개인,장락동,장락주공2단지,4,3,49.96,충북 제천시,1026,43150,8,,
"23,000",중개거래,2017,2024,,,개인,개인,장락동,신안실크밸리,4,12,60.6993,충북 제천시,1050,43150,24,,
"8,500",중개거래,1995,2024,,,개인,개인,장락동,제천미림청솔,4,15,49.77,충북 제천시,637-7,43150,9,,
"9,500",중개거래,2000,2024,,,개인,개인,신백동,신백덕일한마음2차,4,2,59.46,충북 제천시,134,43150,13,,
"20,000",직거래,2016,2024,,,개인,개인,강제동,센트럴코아루,4,9,71.9569,,805,43150,17,,
"29,000",중개거래,2016,2024,,,개인,개인,강제동,센트럴코아루,4,14,76.4644,충북 제천시,805,43150,1,,
"22,000",중개거래,2007,2024,,,개인,개인,왕암동,현진에버빌1차,4,1,84.6821,충북 제천시,905,43150,7,,
"17,000",중개거래,2018,2024,,,개인,개인,왕암동,왕암코아루드림,4,5,60.4266,충북 제천시,779,43150,6,,
"19,500",중개거래,2007,2024,,,개인,개인,왕암동,현진에버빌1차,4,9,73.8464,충북 제천시,905,43150,4,,
"18,500",직거래,2018,2024,,,개인,개인,왕암동,왕암코아루드림,4,16,60.4266,,779,43150,15,,
"36,000",중개거래,2020,2024,,,법인,개인,천남동,신원아침도시더퍼스트,4,4,84.9542,충북 제천시,493,43150,4,,
"5,900",중개거래,1994,2024,,,개인,개인,봉양읍 주포리,중앙,4,4,55.02,충북 제천시,235,43150,10,,
"9,400",중개거래,2004,2024,,,개인,개인,봉양읍 미당리,미당한마음,4,3,59.545,충북 제천시,820,43150,9,,
"10,300",중개거래,2004,2024,,,개인,개인,봉양읍 미당리,미당한마음,4,7,59.545,충북 제천시,820,43150,14,,
"7,400",중개거래,2004,2024,,,법인,개인,봉양읍 미당리,미당한마음,4,11,59.545,충북 제천시,820,43150,3,,
"8,200",중개거래,2004,2024,,,개인,개인,봉양읍 미당리,미당한마음,4,11,59.545,충북 제천시,820,43150,7,,
"6,800",직거래,1997,2024,,,개인,개인,보은읍 교사리,극동,4,9,59.04,,402-29,43720,6,,
"1,300",직거래,1986,2024,가,24.04.01,개인,개인,마로면 관기리,조일,4,1,50.185,,280-4,43720,4,,
"27,700",중개거래,2007,2024,,,개인,개인,옥천읍 문정리,하늘빛아파트,4,2,84.963,충북 옥천군,430-1,43730,1,,
"7,500",직거래,1999,2024,,,개인,개인,옥천읍 문정리,옥천문정주공(3)단지아파트,4,7,39.51,,376,43730,6,,
"19,500",직거래,2015,2024,,,개인,개인,영동읍 계산리,진영허브시티,4,4,84.99,,664-2,43740,14,24.04.04,O
"19,500",직거래,2015,2024,1,24.04.05,개인,개인,영동읍 계산리,진영허브시티,4,4,84.99,,664-2,43740,14,,
"12,500",중개거래,1996,2024,,,개인,개인,영동읍 동정리,영동현대,4,6,59.76,충북 영동군,68-1,43740,12,24.04.12,O
"11,300",중개거래,2001,2024,,,개인,개인,영동읍 매천리,조한드림플러스,4,3,59.75,충북 영동군,81-1,43740,8,,
"8,700",직거래,1990,2024,,24.04.05,개인,개인,영동읍 부용리,홍우,4,4,75.9,,47-14,43740,3,,
"5,900",중개거래,2002,2024,,,개인,개인,영동읍 설계리,주공아파트(886-0),4,13,39.94,충북 영동군,886,43740,6,,
"29,800",중개거래,2007,2024,,,개인,개인,증평읍 창동리,파라디아1차,4,5,120.743,충북 증평군,822,43745,14,,
"26,500",중개거래,2007,2024,,,개인,개인,증평읍 창동리,파라디아1차,4,8,84.982,충북 증평군,822,43745,12,,
"19,000",중개거래,2015,2024,,,개인,개인,증평읍 장동리,대성베르힐리오파크,4,8,59.95,충북 증평군,930,43745,14,,
"14,000",직거래,1992,2024,,,개인,개인,증평읍 장동리,증평삼일,4,9,84.95,,255,43745,8,,
"9,800",중개거래,2003,2024,,,개인,개인,증평읍 장동리,증평4단지주공,4,13,51.95,충북 증평군,921,43745,4,,
"10,200",중개거래,2003,2024,,,개인,개인,증평읍 장동리,증평4단지주공,4,14,51.95,충북 증평군,921,43745,14,,
"26,000",중개거래,2015,2024,,,법인,개인,증평읍 장동리,대성베르힐리오파크,4,15,84.9971,충북 증평군,930,43745,8,,
"6,150",중개거래,1994,2024,,,개인,법인,증평읍 증천리,삼일무지개,4,8,59.94,충북 증평군,436,43745,3,,
"3,500",직거래,1988,2024,,,개인,개인,증평읍 증천리,한성,4,11,48.16,,728,43745,5,,
"23,300",중개거래,2006,2024,,,개인,개인,증평읍 초중리,한라비발디,4,8,84.9714,충북 증평군,533-1,43745,6,,
"25,000",중개거래,2006,2024,,,개인,개인,증평읍 초중리,한라비발디,4,8,84.9714,충북 증평군,533-1,43745,10,,
"18,000",중개거래,2014,2024,,,개인,개인,증평읍 송산리,지평더웰,4,1,59.9752,충북 증평군,721,43745,5,,
"21,950",중개거래,2021,2024,,,개인,개인,증평읍 미암리,증평코아루휴티스,4,1,59.7169,충북 증평군,1073,43745,7,,
"29,000",중개거래,2021,2024,,,개인,개인,증평읍 미암리,증평코아루휴티스,4,1,83.4053,충북 증평군,1073,43745,6,,
"22,000",중개거래,2021,2024,,,개인,개인,증평읍 미암리,증평코아루휴티스,4,5,59.7169,충북 증평군,1073,43745,13,,
"2,100",중개거래,2001,2024,,,개인,개인,증평읍 용강리,서호이타운,4,10,28.51,충북 증평군,35,43745,4,,
"6,850",중개거래,1998,2024,,,개인,개인,진천읍 신정리,우미,4,3,59.854,충북 진천군,469,43750,4,,
"14,500",중개거래,2008,2024,,,개인,개인,진천읍 신정리,진천영화블렌하임,4,4,74.37,충북 진천군,377-2,43750,10,,
"14,000",중개거래,2003,2024,,,개인,개인,진천읍 성석리,산호오크힐,4,1,84.85,충북 진천군,450,43750,10,,
"11,000",중개거래,2003,2024,,,개인,개인,진천읍 성석리,산호오크힐,4,2,84.85,충북 진천군,450,43750,1,,
"22,900",중개거래,2017,2024,,,개인,개인,진천읍 성석리,지안스로가2단지,4,2,70.7169,충북 진천군,980,43750,12,,
"11,000",중개거래,2003,2024,,,개인,개인,진천읍 성석리,산호오크힐,4,4,59.95,충북 진천군,450,43750,4,,
"10,500",중개거래,2003,2024,,,개인,개인,진천읍 성석리,산호오크힐,4,6,59.95,충북 진천군,450,43750,3,,
"25,950",중개거래,2017,2024,,,개인,개인,진천읍 성석리,지안스로가2단지,4,9,84.9849,충북 진천군,980,43750,10,,
"6,700",중개거래,1996,2024,,,개인,개인,진천읍 장관리,우주동백2,4,9,50,충북 진천군,3-1,43750,5,,
"17,700",중개거래,2009,2024,,,개인,개인,진천읍 장관리,남해오네뜨,4,11,73.9961,충북 진천군,2-1,43750,11,,
"33,700",중개거래,2018,2024,,,개인,개인,덕산읍 두촌리,충북혁신도시아모리움내안애,4,1,84.9637,충북 진천군,3148,43750,14,24.04.03,O
"33,700",중개거래,2018,2024,,,개인,개인,덕산읍 두촌리,충북혁신도시아모리움내안애,4,1,84.9637,충북 진천군,3148,43750,14,,
"30,000",중개거래,2018,2024,,,개인,개인,덕산읍 두촌리,충북혁신리슈빌,4,2,84.86,충북 진천군,2487,43750,9,,
"34,700",중개거래,2018,2024,,,개인,개인,덕산읍 두촌리,충북혁신도시아모리움내안애,4,3,84.9637,충북 진천군,3148,43750,13,,
"26,500",중개거래,2018,2024,,,개인,개인,덕산읍 두촌리,충북혁신리슈빌,4,4,74.82,충북 음성군,2487,43750,14,,
"31,700",중개거래,2016,2024,,,개인,개인,덕산읍 두촌리,영무예다음2차,4,6,84.949,충북 진천군,2456,43750,4,,
"31,900",중개거래,2015,2024,,,개인,개인,덕산읍 두촌리,영무예다음1차,4,9,84.949,충북 음성군,2718,43750,22,,
